obs_id,year,wk,wk_avg_temp
2012,2003,27,28.67142857142857
2013,2003,27,28.67142857142857
2014,2003,27,28.67142857142857
2015,2003,28,28.585714285714285
2016,2003,28,28.585714285714285
2017,2003,28,28.585714285714285
2018,2003,28,28.585714285714285
2019,2003,28,28.585714285714285
2020,2003,28,28.585714285714285
2021,2003,28,28.585714285714285
2022,2003,29,28.65
2023,2003,29,28.65
2024,2003,29,28.65
2025,2003,29,28.65
2026,2003,29,28.65
2027,2003,29,28.65
2028,2003,29,28.65
2029,2003,30,28.5
2030,2003,30,28.5
2031,2003,30,28.5
2032,2003,30,28.5
2033,2003,30,28.5
2034,2003,30,28.5
2035,2003,30,28.5
2036,2003,31,28.54285714285714
2037,2003,31,28.54285714285714
2038,2003,31,28.54285714285714
2039,2003,31,28.54285714285714
2040,2003,31,28.54285714285714
2041,2003,31,28.54285714285714
2042,2003,31,28.54285714285714
2043,2003,32,28.821428571428573
2044,2003,32,28.821428571428573
2045,2003,32,28.821428571428573
2046,2003,32,28.821428571428573
2047,2003,32,28.821428571428573
2048,2003,32,28.821428571428573
2049,2003,32,28.821428571428573
2050,2003,33,28.757142857142856
2051,2003,33,28.757142857142856
2052,2003,33,28.757142857142856
2053,2003,33,28.757142857142856
2054,2003,33,28.757142857142856
2055,2003,33,28.757142857142856
2056,2003,33,28.757142857142856
2057,2003,34,28.864285714285714
2058,2003,34,28.864285714285714
2059,2003,34,28.864285714285714
2060,2003,34,28.864285714285714
2061,2003,34,28.864285714285714
2062,2003,34,28.864285714285714
2063,2003,34,28.864285714285714
2064,2003,35,28.97142857142857
2065,2003,35,28.97142857142857
2066,2003,35,28.97142857142857
2067,2003,35,28.97142857142857
2068,2003,35,28.97142857142857
2069,2003,35,28.97142857142857
2070,2003,35,28.97142857142857
2071,2003,36,29.271428571428572
2072,2003,36,29.271428571428572
2073,2003,36,29.271428571428572
2074,2003,36,29.271428571428572
2075,2003,36,29.271428571428572
2076,2003,36,29.271428571428572
2077,2003,36,29.271428571428572
2078,2003,37,29.228571428571428
2079,2003,37,29.228571428571428
2080,2003,37,29.228571428571428
2081,2003,37,29.228571428571428
2082,2003,37,29.228571428571428
2083,2003,37,29.228571428571428
2084,2003,37,29.228571428571428
2085,2003,38,29.335714285714285
2086,2003,38,29.335714285714285
2087,2003,38,29.335714285714285
2088,2003,38,29.335714285714285
2089,2003,38,29.335714285714285
2090,2003,38,29.335714285714285
2091,2003,38,29.335714285714285
2092,2003,39,28.77857142857143
2093,2003,39,28.77857142857143
2094,2003,39,28.77857142857143
2095,2003,39,28.77857142857143
2096,2003,39,28.77857142857143
2097,2003,39,28.77857142857143
2098,2003,39,28.77857142857143
2099,2003,40,28.478571428571428
2100,2003,40,28.478571428571428
2101,2003,40,28.478571428571428
2102,2003,40,28.478571428571428
2103,2003,40,28.478571428571428
2104,2003,40,28.478571428571428
2105,2003,40,28.478571428571428
2106,2003,41,29.207142857142856
2107,2003,41,29.207142857142856
2108,2003,41,29.207142857142856
2109,2003,41,29.207142857142856
2110,2003,41,29.207142857142856
2111,2003,41,29.207142857142856
2112,2003,41,29.207142857142856
2113,2003,42,29.25
2114,2003,42,29.25
2115,2003,42,29.25
2116,2003,42,29.25
2117,2003,42,29.25
2118,2003,42,29.25
2119,2003,42,29.25
2120,2003,43,29.228571428571428
2121,2003,43,29.228571428571428
2122,2003,43,29.228571428571428
2123,2003,43,29.228571428571428
2124,2003,43,29.228571428571428
2125,2003,43,29.228571428571428
2126,2003,43,29.228571428571428
2127,2003,44,29.314285714285713
2128,2003,44,29.314285714285713
2129,2003,44,29.314285714285713
2130,2003,44,29.314285714285713
2131,2003,44,29.314285714285713
2132,2003,44,29.314285714285713
2133,2003,44,29.314285714285713
2134,2003,45,29.057142857142857
2135,2003,45,29.057142857142857
2136,2003,45,29.057142857142857
2137,2003,45,29.057142857142857
2138,2003,45,29.057142857142857
2139,2003,45,29.057142857142857
2140,2003,45,29.057142857142857
2141,2003,46,28.757142857142856
2142,2003,46,28.757142857142856
2143,2003,46,28.757142857142856
2144,2003,46,28.757142857142856
2145,2003,46,28.757142857142856
2146,2003,46,28.757142857142856
2147,2003,46,28.757142857142856
2148,2003,47,28.90714285714286
2149,2003,47,28.90714285714286
2150,2003,47,28.90714285714286
2151,2003,47,28.90714285714286
2152,2003,47,28.90714285714286
2153,2003,47,28.90714285714286
2154,2003,47,28.90714285714286
2155,2003,48,29.057142857142857
2156,2003,48,29.057142857142857
2157,2003,48,29.057142857142857
2158,2003,48,29.057142857142857
2159,2003,48,29.057142857142857
2160,2003,48,29.057142857142857
2161,2003,48,29.057142857142857
2162,2003,49,28.585714285714285
2163,2003,49,28.585714285714285
2164,2003,49,28.585714285714285
2165,2003,49,28.585714285714285
2166,2003,49,28.585714285714285
2167,2003,49,28.585714285714285
2168,2003,49,28.585714285714285
2169,2003,50,28.521428571428572
2170,2003,50,28.521428571428572
2171,2003,50,28.521428571428572
2172,2003,50,28.521428571428572
2173,2003,50,28.521428571428572
2174,2003,50,28.521428571428572
2175,2003,50,28.521428571428572
2176,2003,51,28.02857142857143
2177,2003,51,28.02857142857143
2178,2003,51,28.02857142857143
2179,2003,51,28.02857142857143
2180,2003,51,28.02857142857143
2181,2003,51,28.02857142857143
2182,2003,51,28.02857142857143
2183,2003,52,28.007142857142856
2184,2003,52,28.007142857142856
2185,2003,52,28.007142857142856
2186,2003,52,28.007142857142856
2187,2003,52,28.007142857142856
2188,2003,52,28.007142857142856
2189,2003,52,28.007142857142856
2190,2003,53,28.2
2191,2004,1,28.32857142857143
2192,2004,1,28.32857142857143
2193,2004,1,28.32857142857143
2194,2004,1,28.32857142857143
2195,2004,1,28.32857142857143
2196,2004,1,28.32857142857143
2197,2004,1,28.32857142857143
2198,2004,2,28.45714285714286
2199,2004,2,28.45714285714286
2200,2004,2,28.45714285714286
2201,2004,2,28.45714285714286
2202,2004,2,28.45714285714286
2203,2004,2,28.45714285714286
2204,2004,2,28.45714285714286
2205,2004,3,28.5
2206,2004,3,28.5
2207,2004,3,28.5
2208,2004,3,28.5
2209,2004,3,28.5
2210,2004,3,28.5
2211,2004,3,28.5
2212,2004,4,28.521428571428572
2213,2004,4,28.521428571428572
2214,2004,4,28.521428571428572
2215,2004,4,28.521428571428572
2216,2004,4,28.521428571428572
2217,2004,4,28.521428571428572
2218,2004,4,28.521428571428572
2219,2004,5,28.09285714285714
2220,2004,5,28.09285714285714
2221,2004,5,28.09285714285714
2222,2004,5,28.09285714285714
2223,2004,5,28.09285714285714
2224,2004,5,28.09285714285714
2225,2004,5,28.09285714285714
2226,2004,6,28.15714285714286
2227,2004,6,28.15714285714286
2228,2004,6,28.15714285714286
2229,2004,6,28.15714285714286
2230,2004,6,28.15714285714286
2231,2004,6,28.15714285714286
2232,2004,6,28.15714285714286
2233,2004,7,27.814285714285713
2234,2004,7,27.814285714285713
2235,2004,7,27.814285714285713
2236,2004,7,27.814285714285713
2237,2004,7,27.814285714285713
2238,2004,7,27.814285714285713
2239,2004,7,27.814285714285713
2240,2004,8,27.70714285714286
2241,2004,8,27.70714285714286
2242,2004,8,27.70714285714286
2243,2004,8,27.70714285714286
2244,2004,8,27.70714285714286
2245,2004,8,27.70714285714286
2246,2004,8,27.70714285714286
2247,2004,9,27.942857142857143
2248,2004,9,27.942857142857143
2249,2004,9,27.942857142857143
2250,2004,9,27.942857142857143
2251,2004,9,27.942857142857143
2252,2004,9,27.942857142857143
2253,2004,9,27.942857142857143
2254,2004,10,27.835714285714285
2255,2004,10,27.835714285714285
2256,2004,10,27.835714285714285
2257,2004,10,27.835714285714285
2258,2004,10,27.835714285714285
2259,2004,10,27.835714285714285
2260,2004,10,27.835714285714285
2261,2004,11,27.92142857142857
2262,2004,11,27.92142857142857
2263,2004,11,27.92142857142857
2264,2004,11,27.92142857142857
2265,2004,11,27.92142857142857
2266,2004,11,27.92142857142857
2267,2004,11,27.92142857142857
2268,2004,12,27.79285714285714
2269,2004,12,27.79285714285714
2270,2004,12,27.79285714285714
2271,2004,12,27.79285714285714
2272,2004,12,27.79285714285714
2273,2004,12,27.79285714285714
2274,2004,12,27.79285714285714
2275,2004,13,27.685714285714287
2276,2004,13,27.685714285714287
2277,2004,13,27.685714285714287
2278,2004,13,27.685714285714287
2279,2004,13,27.685714285714287
2280,2004,13,27.685714285714287
2281,2004,13,27.685714285714287
2282,2004,14,27.771428571428572
2283,2004,14,27.771428571428572
2284,2004,14,27.771428571428572
2285,2004,14,27.771428571428572
2286,2004,14,27.771428571428572
2287,2004,14,27.771428571428572
2288,2004,14,27.771428571428572
2289,2004,15,27.57857142857143
2290,2004,15,27.57857142857143
2291,2004,15,27.57857142857143
2292,2004,15,27.57857142857143
2293,2004,15,27.57857142857143
2294,2004,15,27.57857142857143
2295,2004,15,27.57857142857143
2296,2004,16,27.57857142857143
2297,2004,16,27.57857142857143
2298,2004,16,27.57857142857143
2299,2004,16,27.57857142857143
2300,2004,16,27.57857142857143
2301,2004,16,27.57857142857143
2302,2004,16,27.57857142857143
2303,2004,17,27.79285714285714
2304,2004,17,27.79285714285714
2305,2004,17,27.79285714285714
2306,2004,17,27.79285714285714
2307,2004,17,27.79285714285714
2308,2004,17,27.79285714285714
2309,2004,17,27.79285714285714
2310,2004,18,27.942857142857143
2311,2004,18,27.942857142857143
2312,2004,18,27.942857142857143
2313,2004,18,27.942857142857143
2314,2004,18,27.942857142857143
2315,2004,18,27.942857142857143
2316,2004,18,27.942857142857143
2317,2004,19,28.07142857142857
2318,2004,19,28.07142857142857
2319,2004,19,28.07142857142857
2320,2004,19,28.07142857142857
2321,2004,19,28.07142857142857
2322,2004,19,28.07142857142857
2323,2004,19,28.07142857142857
2324,2004,20,28.414285714285715
2325,2004,20,28.414285714285715
2326,2004,20,28.414285714285715
2327,2004,20,28.414285714285715
2328,2004,20,28.414285714285715
2329,2004,20,28.414285714285715
2330,2004,20,28.414285714285715
2331,2004,21,28.564285714285713
2332,2004,21,28.564285714285713
2333,2004,21,28.564285714285713
2334,2004,21,28.564285714285713
2335,2004,21,28.564285714285713
2336,2004,21,28.564285714285713
2337,2004,21,28.564285714285713
2338,2004,22,28.585714285714285
2339,2004,22,28.585714285714285
2340,2004,22,28.585714285714285
2341,2004,22,28.585714285714285
2342,2004,22,28.585714285714285
2343,2004,22,28.585714285714285
2344,2004,22,28.585714285714285
2345,2004,23,28.5
2346,2004,23,28.5
2347,2004,23,28.5
2348,2004,23,28.5
2349,2004,23,28.5
2350,2004,23,28.5
2351,2004,23,28.5
2352,2004,24,28.242857142857144
2353,2004,24,28.242857142857144
2354,2004,24,28.242857142857144
2355,2004,24,28.242857142857144
2356,2004,24,28.242857142857144
2357,2004,24,28.242857142857144
2358,2004,24,28.242857142857144
2359,2004,25,28.457142857142856
2360,2004,25,28.457142857142856
2361,2004,25,28.457142857142856
2362,2004,25,28.457142857142856
2363,2004,25,28.457142857142856
2364,2004,25,28.457142857142856
2365,2004,25,28.457142857142856
2366,2004,26,28.478571428571428
2367,2004,26,28.478571428571428
2368,2004,26,28.478571428571428
2369,2004,26,28.478571428571428
2370,2004,26,28.478571428571428
2371,2004,26,28.478571428571428
2372,2004,26,28.478571428571428
2373,2004,27,28.607142857142858
2374,2004,27,28.607142857142858
2375,2004,27,28.607142857142858
2376,2004,27,28.607142857142858
2377,2004,27,28.607142857142858
2378,2004,27,28.607142857142858
2379,2004,27,28.607142857142858
2380,2004,28,28.864285714285714
2381,2004,28,28.864285714285714
2382,2004,28,28.864285714285714
2383,2004,28,28.864285714285714
2384,2004,28,28.864285714285714
2385,2004,28,28.864285714285714
2386,2004,28,28.864285714285714
2387,2004,29,28.92857142857143
2388,2004,29,28.92857142857143
2389,2004,29,28.92857142857143
2390,2004,29,28.92857142857143
2391,2004,29,28.92857142857143
2392,2004,29,28.92857142857143
2393,2004,29,28.92857142857143
2394,2004,30,28.821428571428573
2395,2004,30,28.821428571428573
2396,2004,30,28.821428571428573
2397,2004,30,28.821428571428573
2398,2004,30,28.821428571428573
2399,2004,30,28.821428571428573
2400,2004,30,28.821428571428573
2401,2004,31,28.8
2402,2004,31,28.8
2403,2004,31,28.8
2404,2004,31,28.8
2405,2004,31,28.8
2406,2004,31,28.8
2407,2004,31,28.8
2408,2004,32,29.014285714285716
2409,2004,32,29.014285714285716
2410,2004,32,29.014285714285716
2411,2004,32,29.014285714285716
2412,2004,32,29.014285714285716
2413,2004,32,29.014285714285716
2414,2004,32,29.014285714285716
2415,2004,33,29.121428571428574
2416,2004,33,29.121428571428574
2417,2004,33,29.121428571428574
2418,2004,33,29.121428571428574
2419,2004,33,29.121428571428574
2420,2004,33,29.121428571428574
2421,2004,33,29.121428571428574
2422,2004,34,29.121428571428574
2423,2004,34,29.121428571428574
2424,2004,34,29.121428571428574
2425,2004,34,29.121428571428574
2426,2004,34,29.121428571428574
2427,2004,34,29.121428571428574
2428,2004,34,29.121428571428574
2429,2004,35,29.271428571428572
2430,2004,35,29.271428571428572
2431,2004,35,29.271428571428572
2432,2004,35,29.271428571428572
2433,2004,35,29.271428571428572
2434,2004,35,29.271428571428572
2435,2004,35,29.271428571428572
2436,2004,36,29.442857142857143
2437,2004,36,29.442857142857143
2438,2004,36,29.442857142857143
2439,2004,36,29.442857142857143
2440,2004,36,29.442857142857143
2441,2004,36,29.442857142857143
2442,2004,36,29.442857142857143
2443,2004,37,29.59285714285714
2444,2004,37,29.59285714285714
2445,2004,37,29.59285714285714
2446,2004,37,29.59285714285714
2447,2004,37,29.59285714285714
2448,2004,37,29.59285714285714
2449,2004,37,29.59285714285714
2450,2004,38,29.507142857142856
2451,2004,38,29.507142857142856
2452,2004,38,29.507142857142856
2453,2004,38,29.507142857142856
2454,2004,38,29.507142857142856
2455,2004,38,29.507142857142856
2456,2004,38,29.507142857142856
2457,2004,39,29.571428571428573
2458,2004,39,29.571428571428573
2459,2004,39,29.571428571428573
2460,2004,39,29.571428571428573
2461,2004,39,29.571428571428573
2462,2004,39,29.571428571428573
2463,2004,39,29.571428571428573
2464,2004,40,29.442857142857143
2465,2004,40,29.442857142857143
2466,2004,40,29.442857142857143
2467,2004,40,29.442857142857143
2468,2004,40,29.442857142857143
2469,2004,40,29.442857142857143
2470,2004,40,29.442857142857143
2471,2004,41,29.52857142857143
2472,2004,41,29.52857142857143
2473,2004,41,29.52857142857143
2474,2004,41,29.52857142857143
2475,2004,41,29.52857142857143
2476,2004,41,29.52857142857143
2477,2004,41,29.52857142857143
2478,2004,42,29.59285714285714
2479,2004,42,29.59285714285714
2480,2004,42,29.59285714285714
2481,2004,42,29.59285714285714
2482,2004,42,29.59285714285714
2483,2004,42,29.59285714285714
2484,2004,42,29.59285714285714
2485,2004,43,29.464285714285715
2486,2004,43,29.464285714285715
2487,2004,43,29.464285714285715
2488,2004,43,29.464285714285715
2489,2004,43,29.464285714285715
2490,2004,43,29.464285714285715
2491,2004,43,29.464285714285715
2492,2004,44,29.314285714285713
2493,2004,44,29.314285714285713
2494,2004,44,29.314285714285713
2495,2004,44,29.314285714285713
2496,2004,44,29.314285714285713
2497,2004,44,29.314285714285713
2498,2004,44,29.314285714285713
2499,2004,45,29.400000000000002
2500,2004,45,29.400000000000002
2501,2004,45,29.400000000000002
2502,2004,45,29.400000000000002
2503,2004,45,29.400000000000002
2504,2004,45,29.400000000000002
2505,2004,45,29.400000000000002
2506,2004,46,29.37857142857143
2507,2004,46,29.37857142857143
2508,2004,46,29.37857142857143
2509,2004,46,29.37857142857143
2510,2004,46,29.37857142857143
2511,2004,46,29.37857142857143
2512,2004,46,29.37857142857143
2513,2004,47,29.142857142857142
2514,2004,47,29.142857142857142
2515,2004,47,29.142857142857142
2516,2004,47,29.142857142857142
2517,2004,47,29.142857142857142
2518,2004,47,29.142857142857142
2519,2004,47,29.142857142857142
2520,2004,48,29.1
2521,2004,48,29.1
2522,2004,48,29.1
2523,2004,48,29.1
2524,2004,48,29.1
2525,2004,48,29.1
2526,2004,48,29.1
2527,2004,49,29.014285714285716
2528,2004,49,29.014285714285716
2529,2004,49,29.014285714285716
2530,2004,49,29.014285714285716
2531,2004,49,29.014285714285716
2532,2004,49,29.014285714285716
2533,2004,49,29.014285714285716
2534,2004,50,28.65
2535,2004,50,28.65
2536,2004,50,28.65
2537,2004,50,28.65
2538,2004,50,28.65
2539,2004,50,28.65
2540,2004,50,28.65
2541,2004,51,28.84285714285714
2542,2004,51,28.84285714285714
2543,2004,51,28.84285714285714
2544,2004,51,28.84285714285714
2545,2004,51,28.84285714285714
2546,2004,51,28.84285714285714
2547,2004,51,28.84285714285714
2548,2004,52,28.65
2549,2004,52,28.65
2550,2004,52,28.65
2551,2004,52,28.65
2552,2004,52,28.65
2553,2004,52,28.65
2554,2004,52,28.65
2555,2004,53,29.025
2556,2004,53,29.025
2557,2005,1,28.97142857142857
2558,2005,1,28.97142857142857
2559,2005,1,28.97142857142857
2560,2005,1,28.97142857142857
2561,2005,1,28.97142857142857
2562,2005,1,28.97142857142857
2563,2005,1,28.97142857142857
2564,2005,2,29.035714285714285
2565,2005,2,29.035714285714285
2566,2005,2,29.035714285714285
2567,2005,2,29.035714285714285
2568,2005,2,29.035714285714285
2569,2005,2,29.035714285714285
2570,2005,2,29.035714285714285
2571,2005,3,28.564285714285713
2572,2005,3,28.564285714285713
2573,2005,3,28.564285714285713
2574,2005,3,28.564285714285713
2575,2005,3,28.564285714285713
2576,2005,3,28.564285714285713
2577,2005,3,28.564285714285713
2578,2005,4,28.5
2579,2005,4,28.5
2580,2005,4,28.5
2581,2005,4,28.5
2582,2005,4,28.5
2583,2005,4,28.5
2584,2005,4,28.5
2585,2005,5,28.564285714285713
2586,2005,5,28.564285714285713
2587,2005,5,28.564285714285713
2588,2005,5,28.564285714285713
2589,2005,5,28.564285714285713
2590,2005,5,28.564285714285713
2591,2005,5,28.564285714285713
2592,2005,6,28.435714285714287
2593,2005,6,28.435714285714287
2594,2005,6,28.435714285714287
2595,2005,6,28.435714285714287
2596,2005,6,28.435714285714287
2597,2005,6,28.435714285714287
2598,2005,6,28.435714285714287
2599,2005,7,28.5
2600,2005,7,28.5
2601,2005,7,28.5
2602,2005,7,28.5
2603,2005,7,28.5
2604,2005,7,28.5
2605,2005,7,28.5
2606,2005,8,28.135714285714286
2607,2005,8,28.135714285714286
2608,2005,8,28.135714285714286
2609,2005,8,28.135714285714286
2610,2005,8,28.135714285714286
2611,2005,8,28.135714285714286
2612,2005,8,28.135714285714286
2613,2005,9,28.2
2614,2005,9,28.2
2615,2005,9,28.2
2616,2005,9,28.2
2617,2005,9,28.2
2618,2005,9,28.2
2619,2005,9,28.2
2620,2005,10,28.242857142857144
2621,2005,10,28.242857142857144
2622,2005,10,28.242857142857144
2623,2005,10,28.242857142857144
2624,2005,10,28.242857142857144
2625,2005,10,28.242857142857144
2626,2005,10,28.242857142857144
2627,2005,11,28.5
2628,2005,11,28.5
2629,2005,11,28.5
2630,2005,11,28.5
2631,2005,11,28.5
2632,2005,11,28.5
2633,2005,11,28.5
2634,2005,12,28.5
2635,2005,12,28.5
2636,2005,12,28.5
2637,2005,12,28.5
2638,2005,12,28.5
2639,2005,12,28.5
2640,2005,12,28.5
2641,2005,13,28.35
2642,2005,13,28.35
2643,2005,13,28.35
2644,2005,13,28.35
2645,2005,13,28.35
2646,2005,13,28.35
2647,2005,13,28.35
2648,2005,14,28.22142857142857
2649,2005,14,28.22142857142857
2650,2005,14,28.22142857142857
2651,2005,14,28.22142857142857
2652,2005,14,28.22142857142857
2653,2005,14,28.22142857142857
2654,2005,14,28.22142857142857
2655,2005,15,27.9
2656,2005,15,27.9
2657,2005,15,27.9
2658,2005,15,27.9
2659,2005,15,27.9
2660,2005,15,27.9
2661,2005,15,27.9
2662,2005,16,28.135714285714286
2663,2005,16,28.135714285714286
2664,2005,16,28.135714285714286
2665,2005,16,28.135714285714286
2666,2005,16,28.135714285714286
2667,2005,16,28.135714285714286
2668,2005,16,28.135714285714286
2669,2005,17,28.114285714285714
2670,2005,17,28.114285714285714
2671,2005,17,28.114285714285714
2672,2005,17,28.114285714285714
2673,2005,17,28.114285714285714
2674,2005,17,28.114285714285714
2675,2005,17,28.114285714285714
2676,2005,18,27.942857142857143
2677,2005,18,27.942857142857143
2678,2005,18,27.942857142857143
2679,2005,18,27.942857142857143
2680,2005,18,27.942857142857143
2681,2005,18,27.942857142857143
2682,2005,18,27.942857142857143
2683,2005,19,27.87857142857143
2684,2005,19,27.87857142857143
2685,2005,19,27.87857142857143
2686,2005,19,27.87857142857143
2687,2005,19,27.87857142857143
2688,2005,19,27.87857142857143
2689,2005,19,27.87857142857143
2690,2005,20,27.942857142857143
2691,2005,20,27.942857142857143
2692,2005,20,27.942857142857143
2693,2005,20,27.942857142857143
2694,2005,20,27.942857142857143
2695,2005,20,27.942857142857143
2696,2005,20,27.942857142857143
2697,2005,21,28.05
2698,2005,21,28.05
2699,2005,21,28.05
2700,2005,21,28.05
2701,2005,21,28.05
2702,2005,21,28.05
2703,2005,21,28.05
2704,2005,22,28.114285714285714
2705,2005,22,28.114285714285714
2706,2005,22,28.114285714285714
2707,2005,22,28.114285714285714
2708,2005,22,28.114285714285714
2709,2005,22,28.114285714285714
2710,2005,22,28.114285714285714
2711,2005,23,28.242857142857144
2712,2005,23,28.242857142857144
2713,2005,23,28.242857142857144
2714,2005,23,28.242857142857144
2715,2005,23,28.242857142857144
2716,2005,23,28.242857142857144
2717,2005,23,28.242857142857144
2718,2005,24,28.414285714285715
2719,2005,24,28.414285714285715
2720,2005,24,28.414285714285715
2721,2005,24,28.414285714285715
2722,2005,24,28.414285714285715
2723,2005,24,28.414285714285715
2724,2005,24,28.414285714285715
2725,2005,25,28.5
2726,2005,25,28.5
2727,2005,25,28.5
2728,2005,25,28.5
2729,2005,25,28.5
2730,2005,25,28.5
2731,2005,25,28.5
2732,2005,26,28.457142857142856
2733,2005,26,28.457142857142856
2734,2005,26,28.457142857142856
2735,2005,26,28.457142857142856
2736,2005,26,28.457142857142856
2737,2005,26,28.457142857142856
2738,2005,26,28.457142857142856
2739,2005,27,28.54285714285714
2740,2005,27,28.54285714285714
2741,2005,27,28.54285714285714
2742,2005,27,28.54285714285714
2743,2005,27,28.54285714285714
2744,2005,27,28.54285714285714
2745,2005,27,28.54285714285714
2746,2005,28,28.5
2747,2005,28,28.5
2748,2005,28,28.5
2749,2005,28,28.5
2750,2005,28,28.5
2751,2005,28,28.5
2752,2005,28,28.5
2753,2005,29,28.45714285714286
2754,2005,29,28.45714285714286
2755,2005,29,28.45714285714286
2756,2005,29,28.45714285714286
2757,2005,29,28.45714285714286
2758,2005,29,28.45714285714286
2759,2005,29,28.45714285714286
2760,2005,30,28.585714285714285
2761,2005,30,28.585714285714285
2762,2005,30,28.585714285714285
2763,2005,30,28.585714285714285
2764,2005,30,28.585714285714285
2765,2005,30,28.585714285714285
2766,2005,30,28.585714285714285
2767,2005,31,28.22142857142857
2768,2005,31,28.22142857142857
2769,2005,31,28.22142857142857
2770,2005,31,28.22142857142857
2771,2005,31,28.22142857142857
2772,2005,31,28.22142857142857
2773,2005,31,28.22142857142857
2774,2005,32,28.5
2775,2005,32,28.5
2776,2005,32,28.5
2777,2005,32,28.5
2778,2005,32,28.5
2779,2005,32,28.5
2780,2005,32,28.5
2781,2005,33,28.77857142857143
2782,2005,33,28.77857142857143
2783,2005,33,28.77857142857143
2784,2005,33,28.77857142857143
2785,2005,33,28.77857142857143
2786,2005,33,28.77857142857143
2787,2005,33,28.77857142857143
2788,2005,34,28.90714285714286
2789,2005,34,28.90714285714286
2790,2005,34,28.90714285714286
2791,2005,34,28.90714285714286
2792,2005,34,28.90714285714286
2793,2005,34,28.90714285714286
2794,2005,34,28.90714285714286
2795,2005,35,28.84285714285714
2796,2005,35,28.84285714285714
2797,2005,35,28.84285714285714
2798,2005,35,28.84285714285714
2799,2005,35,28.84285714285714
2800,2005,35,28.84285714285714
2801,2005,35,28.84285714285714
2802,2005,36,28.67142857142857
2803,2005,36,28.67142857142857
2804,2005,36,28.67142857142857
2805,2005,36,28.67142857142857
2806,2005,36,28.67142857142857
2807,2005,36,28.67142857142857
2808,2005,36,28.67142857142857
2809,2005,37,28.35
2810,2005,37,28.35
2811,2005,37,28.35
2812,2005,37,28.35
2813,2005,37,28.35
2814,2005,37,28.35
2815,2005,37,28.35
2816,2005,38,28.714285714285715
2817,2005,38,28.714285714285715
2818,2005,38,28.714285714285715
2819,2005,38,28.714285714285715
2820,2005,38,28.714285714285715
2821,2005,38,28.714285714285715
2822,2005,38,28.714285714285715
2823,2005,39,28.885714285714286
2824,2005,39,28.885714285714286
2825,2005,39,28.885714285714286
2826,2005,39,28.885714285714286
2827,2005,39,28.885714285714286
2828,2005,39,28.885714285714286
2829,2005,39,28.885714285714286
2830,2005,40,29.121428571428574
2831,2005,40,29.121428571428574
2832,2005,40,29.121428571428574
2833,2005,40,29.121428571428574
2834,2005,40,29.121428571428574
2835,2005,40,29.121428571428574
2836,2005,40,29.121428571428574
2837,2005,41,29.1
2838,2005,41,29.1
2839,2005,41,29.1
2840,2005,41,29.1
2841,2005,41,29.1
2842,2005,41,29.1
2843,2005,41,29.1
2844,2005,42,29.057142857142857
2845,2005,42,29.057142857142857
2846,2005,42,29.057142857142857
2847,2005,42,29.057142857142857
2848,2005,42,29.057142857142857
2849,2005,42,29.057142857142857
2850,2005,42,29.057142857142857
2851,2005,43,29.014285714285712
2852,2005,43,29.014285714285712
2853,2005,43,29.014285714285712
2854,2005,43,29.014285714285712
2855,2005,43,29.014285714285712
2856,2005,43,29.014285714285712
2857,2005,43,29.014285714285712
2858,2005,44,29.057142857142857
2859,2005,44,29.057142857142857
2860,2005,44,29.057142857142857
2861,2005,44,29.057142857142857
2862,2005,44,29.057142857142857
2863,2005,44,29.057142857142857
2864,2005,44,29.057142857142857
2865,2005,45,28.84285714285714
2866,2005,45,28.84285714285714
2867,2005,45,28.84285714285714
2868,2005,45,28.84285714285714
2869,2005,45,28.84285714285714
2870,2005,45,28.84285714285714
2871,2005,45,28.84285714285714
2872,2005,46,28.8
2873,2005,46,28.8
2874,2005,46,28.8
2875,2005,46,28.8
2876,2005,46,28.8
2877,2005,46,28.8
2878,2005,46,28.8
2879,2005,47,28.67142857142857
2880,2005,47,28.67142857142857
2881,2005,47,28.67142857142857
2882,2005,47,28.67142857142857
2883,2005,47,28.67142857142857
2884,2005,47,28.67142857142857
2885,2005,47,28.67142857142857
2886,2005,48,28.392857142857142
2887,2005,48,28.392857142857142
2888,2005,48,28.392857142857142
2889,2005,48,28.392857142857142
2890,2005,48,28.392857142857142
2891,2005,48,28.392857142857142
2892,2005,48,28.392857142857142
2893,2005,49,28.5
2894,2005,49,28.5
2895,2005,49,28.5
2896,2005,49,28.5
2897,2005,49,28.5
2898,2005,49,28.5
2899,2005,49,28.5
2900,2005,50,28.09285714285714
2901,2005,50,28.09285714285714
2902,2005,50,28.09285714285714
2903,2005,50,28.09285714285714
2904,2005,50,28.09285714285714
2905,2005,50,28.09285714285714
2906,2005,50,28.09285714285714
2907,2005,51,27.814285714285713
2908,2005,51,27.814285714285713
2909,2005,51,27.814285714285713
2910,2005,51,27.814285714285713
2911,2005,51,27.814285714285713
2912,2005,51,27.814285714285713
2913,2005,51,27.814285714285713
2914,2005,52,27.62142857142857
2915,2005,52,27.62142857142857
2916,2005,52,27.62142857142857
2917,2005,52,27.62142857142857
2918,2005,52,27.62142857142857
2919,2005,52,27.62142857142857
2920,2005,52,27.62142857142857
2921,2005,53,27.3
2922,2006,1,27.107142857142858
2923,2006,1,27.107142857142858
2924,2006,1,27.107142857142858
2925,2006,1,27.107142857142858
2926,2006,1,27.107142857142858
2927,2006,1,27.107142857142858
